188, 1.267874199, 189, -0.563968707
190, 1.256594825, 191, -0.594232500
192, 1.244710175, 193, -0.624020907
194, 1.232229757, 195, -0.653310097
196, 1.219163555, 197, -0.682076639
198, 1.205522022, 199, -0.710297520
200, 1.191316072, 201, -0.737950163
202, 1.176557069, 203, -0.765012446
204, 1.161256820, 205, -0.791462719
206, 1.145427566, 207, -0.817279822
208, 1.129081970, 209, -0.842443101
210, 1.112233108, 211, -0.866932425
212, 1.094894460, 213, -0.890728203
214, 1.077079896, 215, -0.913811399
216, 1.058803668, 217, -0.936163546
218, 1.040080397, 219, -0.957766762
220, 1.020925062, 221, -0.978603764
222, 1.001352987, 223, -0.998657883
224, 0.981379829, 225, -1.017913076
226, 0.961021567, 227, -1.036353939
228, 0.940294488, 229, -1.053965719
230, 0.919215174, 231, -1.070734326
232, 0.897800487, 233, -1.086646345
234, 0.876067560, 235, -1.101689047
236, 0.854033779, 237, -1.115850398
238, 0.831716771, 239, -1.129119069
240, 0.809134390, 241, -1.141484445
242, 0.786304701, 243, -1.152936633
244, 0.763245968, 245, -1.163466472
246, 0.739976639, 247, -1.173065538
248, 0.716515328, 249, -1.181726151
250, 0.692880805, 251, -1.189441383
252, 0.669091977, 253, -1.196205062
254, 0.645167876, 255, -1.202011777
256, 0.621127640, 257, -1.206856883
258, 0.596990502, 259, -1.210736503
260, 0.572775772, 261, -1.213647534
262, 0.548502821, 263, -1.215587647
264, 0.524191068, 265, -1.216555290
266, 0.499859962, 267, -1.216549688
268, 0.475528968, 269, -1.215570847
270, 0.451217551, 271, -1.213619549
272, 0.426945160, 273, -1.210697355
274, 0.402731213, 275, -1.206806604
276, 0.378595081, 277, -1.201950407
278, 0.354556073, 279, -1.196132650
280, 0.330633420, 281, -1.189357987
282, 0.306846260, 283, -1.181631837
284, 0.283213623, 285, -1.172960382
286, 0.259754415, 287, -1.163350559
288, 0.236487404, 289, -1.152810055
290, 0.213431203, 291, -1.141347303
292, 0.190604257, 293, -1.128971473
294, 0.168024828, 295, -1.115692466
296, 0.145710979, 297, -1.101520905
298, 0.123680561, 299, -1.086468127
300, 0.101951198, 301, -1.070546175
302, 0.080540274, 303, -1.053767786
304, 0.059464918, 305, -1.036146383
306, 0.038741990, 307, -1.017696063
308, 0.018388069, 309, -0.998431586
310, -0.001580563, 311, -0.978368363
312, -0.021147930, 313, -0.957522446
314, -0.040298379, 315, -0.935910511
316, -0.059016589, 317, -0.913549847
318, -0.077287586, 319, -0.890458344
320, -0.095096753, 321, -0.866654474
322, -0.112429842, 323, -0.842157280
324, -0.129272988, 325, -0.816986360
326, -0.145612715, 327, -0.791161851
328, -0.161435952, 329, -0.764704413
330, -0.176730040, 331, -0.737635211
332, -0.191482744, 333, -0.709975901
334, -0.205682262, 335, -0.681748611
336, -0.219317234, 337, -0.652975922
338, -0.232376752, 339, -0.623680852
340, -0.244850369, 341, -0.593886837
342, -0.256728106, 343, -0.563617713
344, -0.268000460, 345, -0.532897695
346, -0.278658414, 347, -0.501751358
348, -0.288693441, 349, -0.470203620
350, -0.298097513, 351, -0.438279719
352, -0.306863107, 353, -0.406005195
354, -0.314983211, 355, -0.373405867
356, -0.322451328, 357, -0.340507814
358, -0.329261484, 359, -0.307337355
360, -0.335408231, 361, -0.273921026
362, -0.340886652, 363, -0.240285560
364, -0.345692363, 365, -0.206457865
366, -0.349821520, 367, -0.172465004
368, -0.353270820, 369, -0.138334171
370, -0.356037503, 371, -0.104092671
372, -0.358119356, 373, -0.069767897
374, -0.359514714, 375, -0.035387308
376, -0.360222460, 377, -0.000978410
378, -0.360242028, 379, 0.033431271
380, -0.359573403, 381, 0.067814207
382, -0.358217119, 383, 0.102142892
384, -0.356174261, 385, 0.136389862
386, -0.353446464, 387, 0.170527721
388, -0.350035910, 389, 0.204529157
390, -0.345945327, 391, 0.238366970
392, -0.341177988, 393, 0.272014090
394, -0.335737706, 395, 0.305443598
396, -0.329628834, 397, 0.338628751
398, -0.322856259, 399, 0.371543001
400, -0.315425399, 401, 0.404160017
402, -0.307342199, 403, 0.436453705
404, -0.298613125, 405, 0.468398230
406, -0.289245160, 407, 0.499968036
408, -0.279245799, 409, 0.531137868
410, -0.268623042, 411, 0.561882790
412, -0.257385386, 413, 0.592178205
414, -0.245541822, 415, 0.621999878
416, -0.233101824, 417, 0.651323951
418, -0.220075345, 419, 0.680126965
420, -0.206472806, 421, 0.708385877
422, -0.192305088, 423, 0.736078081
424, -0.177583526, 425, 0.763181422
426, -0.162319898, 427, 0.789674218
428, -0.146526414, 429, 0.815535275
430, -0.130215708, 431, 0.840743903
432, -0.113400830, 433, 0.865279936
434, -0.096095231, 435, 0.889123745
436, -0.078312756, 437, 0.912256255
438, -0.060067631, 439, 0.934658960
440, -0.041374452, 441, 0.956313938
442, -0.022248173, 443, 0.977203865
444, -0.002704096, 445, 0.997312029
446, 0.017242145, 447, 1.016622343
448, 0.037574592, 449, 1.035119359
450, 0.058276979, 451, 1.052788280
452, 0.079332745, 453, 1.069614970
454, 0.100725044, 455, 1.085585968
456, 0.122436763, 457, 1.100688497
458, 0.144450533, 459, 1.114910476
460, 0.166748743, 461, 1.128240526
462, 0.189313554, 463, 1.140667984
464, 0.212126914, 465, 1.152182907
466, 0.235170572, 467, 1.162776084
468, 0.258426094, 469, 1.172439040
470, 0.281874875, 471, 1.181164045
472, 0.305498156, 473, 1.188944119
474, 0.329277038, 475, 1.195773037
476, 0.353192499, 477, 1.201645337
478, 0.377225406, 479, 1.206556321
480, 0.401356532, 481, 1.210502060
482, 0.425566573, 483, 1.213479397
484, 0.449836161, 485, 1.215485951
486, 0.474145880, 487, 1.216520116
488, 0.498476282, 489, 1.216581065
490, 0.522807903, 491, 1.215668749
492, 0.547121278, 493, 1.213783898
494, 0.571396956, 495, 1.210928020
496, 0.595615516, 497, 1.207103399
498, 0.619757584, 499, 1.202313096
500, 0.643803846, 501, 1.196560942
502, 0.667735065, 503, 1.189851539
504, 0.691532096, 505, 1.182190255
506, 0.715175901, 507, 1.173583219
508, 0.738647565, 509, 1.164037316
510, 0.761928311, 511, 1.153560184
512, 0.784999515, 513, 1.142160203
514, 0.807842719, 515, 1.129846494
516, 0.830439649, 517, 1.116628908
518, 0.852772227, 519, 1.102518019
520, 0.874822587, 521, 1.087525116
522, 0.896573089, 523, 1.071662192
524, 0.918006333, 525, 1.054941939
526, 0.939105172, 527, 1.037377732
528, 0.959852727, 529, 1.018983623
530, 0.980232399, 531, 0.999774327
532, 1.000227886, 533, 0.979765212
534, 1.019823190, 535, 0.958972284
536, 1.039002636, 537, 0.937412179
538, 1.057750880, 539, 0.915102144
540, 1.076052923, 541, 0.892060027
542, 1.093894124, 543, 0.868304262
544, 1.111260209, 545, 0.843853854
546, 1.128137286, 547, 0.818728363
548, 1.144511853, 549, 0.792947889
550, 1.160370811, 551, 0.766533057
552, 1.175701472, 553, 0.739504998
554, 1.190491572, 555, 0.711885335
556, 1.204729279, 557, 0.683696164
558, 1.218403202, 559, 0.654960036
560, 1.231502403, 561, 0.625699940
562, 1.244016402, 563, 0.595939284
564, 1.255935188, 565, 0.565701876
566, 1.267249226, 567, 0.535011907
568, 1.277949464, 569, 0.503893928
570, 1.288027343, 571, 0.472372834
572, 1.297474800, 573, 0.440473842
574, 1.306284277, 575, 0.408222471
576, 1.314448726, 577, 0.375644522
578, 1.321961616, 579, 0.342766057
580, 1.328816937, 581, 0.309613380
582, 1.335009205, 583, 0.276213012
584, 1.340533465, 585, 0.242591673
586, 1.345385298, 587, 0.208776261
588, 1.349560823, 589, 0.174793828
590, 1.353056700, 591, 0.140671560
592, 1.355870131, 593, 0.106436755
594, 1.357998866, 595, 0.072116800
596, 1.359441202, 597, 0.037739152
598, 1.360195985, 599, 0.003331313
600, 1.360262611, 601, -0.031079191
602, 1.359641027, 603, -0.065464832
604, 1.358331730, 605, -0.099798101
606, 1.356335768, 607, -0.134051532
608, 1.353654737, 609, -0.168197721
610, 1.350290783, 611, -0.202209352
612, 1.346246596, 613, -0.236059216
614, 1.341525412, 615, -0.269720232
616, 1.336131007, 617, -0.303165472
618, 1.330067698, 619, -0.336368180
620, 1.323340334, 621, -0.369301793
622, 1.315954298, 623, -0.401939965
624, 1.307915499, 625, -0.434256585
626, 1.299230367, 627, -0.466225800
628, 1.289905851, 629, -0.497822034
630, 1.279949410, 631, -0.529020010
632, 1.269369010, 633, -0.559794770
634, 1.258173115, 635, -0.590121695
636, 1.246370681, 637, -0.619976522
638, 1.233971151, 639, -0.649335368
640, 1.220984444, 641, -0.678174746
642, 1.207420949, 643, -0.706471584
644, 1.193291517, 645, -0.734203245
646, 1.178607452, 647, -0.761347543
648, 1.163380501, 649, -0.787882763
650, 1.147622846, 651, -0.813787677
652, 1.131347092, 653, -0.839041561
654, 1.114566261, 655, -0.863624211
656, 1.097293777, 657, -0.887515962
658, 1.079543458, 659, -0.910697700
660, 1.061329504, 661, -0.933150880
662, 1.042666486, 663, -0.954857539
664, 1.023569335, 665, -0.975800312
666, 1.004053329, 667, -0.995962445
668, 0.984134080, 669, -1.015327808
670, 0.963827524, 671, -1.033880909
672, 0.943149906, 673, -1.051606905
674, 0.922117768, 675, -1.068491616
676, 0.900747936, 677, -1.084521533
678, 0.879057505, 679, -1.099683833
680, 0.857063828, 681, -1.113966386
682, 0.834784500, 683, -1.127357766
684, 0.812237345, 685, -1.139847260
686, 0.789440400, 687, -1.151424876
688, 0.766411902, 689, -1.162081352
690, 0.743170275, 691, -1.171808163
692, 0.719734112, 693, -1.180597527
694, 0.696122161, 695, -1.188442413
696, 0.672353313, 697, -1.195336546
698, 0.648446582, 699, -1.201274409
700, 0.624421094, 701, -1.206251253
702, 0.600296069, 703, -1.210263096
704, 0.576090807, 705, -1.213306728
706, 0.551824672, 707, -1.215379715
708, 0.527517078, 709, -1.216480398
710, 0.503187470, 711, -1.216607897
712, 0.478855312, 713, -1.215762109
714, 0.454540070, 715, -1.213943712
716, 0.430261196, 717, -1.211154160
718, 0.406038113, 719, -1.207395685
720, 0.381890199, 721, -1.202671293
722, 0.357836773, 723, -1.196984764
724, 0.333897078, 725, -1.190340647
726, 0.310090265, 727, -1.182744258
728, 0.286435380, 729, -1.174201673
730, 0.262951347, 731, -1.164719727
732, 0.239656952, 733, -1.154306005
734, 0.216570832, 735, -1.142968838
736, 0.193711455, 737, -1.130717296
738, 0.171097109, 739, -1.117561180
740, 0.148745885, 741, -1.103511015
742, 0.126675665, 743, -1.088578042
744, 0.104904104, 745, -1.072774206
746, 0.083448620, 747, -1.056112151
748, 0.062326377, 749, -1.038605206
750, 0.041554273, 751, -1.020267377
752, 0.021148925, 753, -1.001113334
754, 0.001126658, 755, -0.981158400
756, -0.018496510, 757, -0.960418540
758, -0.037704881, 759, -0.938910345
760, -0.056483088, 761, -0.916651021
762, -0.074816108, 763, -0.893658377
764, -0.092689276, 765, -0.869950806
766, -0.110088292, 767, -0.845547274
768, -0.126999237, 769, -0.820467305
770, -0.143408583, 771, -0.794730962
772, -0.159303202, 773, -0.768358834
774, -0.174670379, 775, -0.741372019
776, -0.189497819, 777, -0.713792106
778, -0.203773661, 779, -0.685641160
780, -0.217486484, 781, -0.656941701
782, -0.230625318, 783, -0.627716688
784, -0.243179652, 785, -0.597989502
786, -0.255139442, 787, -0.567783924
788, -0.266495120, 789, -0.537124119
790, -0.277237602, 791, -0.506034615
792, -0.287358294, 793, -0.474540283
794, -0.296849100, 795, -0.442666319
796, -0.305702426, 797, -0.410438222
798, -0.313911190, 799, -0.377881774
800, -0.321468825, 801, -0.345023021
802, -0.328369285, 803, -0.311888250
804, -0.334607050, 805, -0.278503968
806, -0.340177129, 807, -0.244896883
808, -0.345075067, 809, -0.211093880
810, -0.349296945, 811, -0.177122002
812, -0.352839385, 813, -0.143008427
814, -0.355699554, 815, -0.108780445
816, -0.357875163, 817, -0.074465438
818, -0.359364472, 819, -0.040090859
820, -0.360166289, 821, -0.005684207
822, -0.360279973, 823, 0.028726992
824, -0.359705433, 825, 0.063115209
826, -0.358443129, 827, 0.097452934
828, -0.356494070, 829, 0.131712697
830, -0.353859816, 831, 0.165867090
832, -0.350542474, 833, 0.199888789
834, -0.346544698, 835, 0.233750577
836, -0.341869686, 837, 0.267425364
838, -0.336521179, 839, 0.300886211
840, -0.330503455, 841, 0.334106349
842, -0.323821328, 843, 0.367059202
844, -0.316480144, 845, 0.399718408
846, -0.308485776, 847, 0.432057839
848, -0.299844619, 849, 0.464051624
850, -0.290563587, 851, 0.495674167
852, -0.280650104, 853, 0.526900171
854, -0.270112101, 855, 0.557704655
856, -0.258958008, 857, 0.588062975
858, -0.247196748, 859, 0.617950845
860, -0.234837731, 861, 0.647344354
862, -0.221890844, 863, 0.676219988
864, -0.208366444, 865, 0.704554646
866, -0.194275351, 867, 0.732325660
868, -0.179628838, 869, 0.759510814
870, -0.164438622, 871, 0.786088359
872, -0.148716855, 873, 0.812037033
874, -0.132476114, 875, 0.837336078
876, -0.115729392, 877, 0.861965254
878, -0.098490087, 879, 0.885904857
880, -0.080771990, 881, 0.909135737
882, -0.062589275, 883, 0.931639308
884, -0.043956489, 885, 0.953397568
886, -0.024888538, 887, 0.974393110
888, -0.005400676, 889, 0.994609137
890, 0.014491507, 891, 1.014029477
892, 0.034772097, 893, 1.032638593
894, 0.055424869, 895, 1.050421598
896, 0.076433301, 897, 1.067364266
898, 0.097780586, 899, 1.083453043
900, 0.119449647, 901, 1.098675057
902, 0.141423148, 903, 1.113018131
904, 0.163683511, 905, 1.126470791
906, 0.186212927, 907, 1.139022274
908, 0.208993372, 909, 1.150662539
910, 0.232006623, 911, 1.161382274
912, 0.255234268, 913, 1.171172903
914, 0.278657726, 915, 1.180026594
916, 0.302258258, 917, 1.187936264
918, 0.326016983, 919, 1.194895585
920, 0.349914895, 921, 1.200898989
922, 0.373932875, 923, 1.205941674
924, 0.398051708, 925, 1.210019606
926, 0.422252100, 927, 1.213129522
928, 0.446514690, 929, 1.215268934
930, 0.470820069, 931, 1.216436131
932, 0.495148792, 933, 1.216630179
934, 0.519481396, 935, 1.215850923
936, 0.543798414, 937, 1.214098986
938, 0.568080394, 939, 1.211375770
940, 0.592307909, 941, 1.207683454
942, 0.616461578, 943, 1.203024991
944, 0.640522078, 945, 1.197404108
946, 0.664470160, 947, 1.190825302
948, 0.688286666, 949, 1.183293835
950, 0.711952543, 951, 1.174815733
952, 0.735448858, 953, 1.165397779
954, 0.758756814, 955, 1.155047506
956, 0.781857764, 957, 1.143773195
958, 0.804733228, 959, 1.131583866
960, 0.827364905, 961, 1.118489270
962, 0.849734690, 963, 1.104499882
964, 0.871824688, 965, 1.089626894
966, 0.893617226, 967, 1.073882205
968, 0.915094870, 969, 1.057278410
970, 0.936240438, 971, 1.039828792
972, 0.957037014, 973, 1.021547311
974, 0.977467960, 975, 1.002448593
976, 0.997516932, 977, 0.982547916
978, 1.017167890, 979, 0.961861200
980, 1.036405114, 981, 0.940404995
982, 1.055213214, 983, 0.918196466
984, 1.073577143, 985, 0.895253380
986, 1.091482211, 987, 0.871594092
988, 1.108914093, 989, 0.847237528
990, 1.125858844, 991, 0.822203174
992, 1.142302907, 993, 0.796511058
994, 1.158233128, 995, 0.770181733
996, 1.173636763, 997, 0.743236262
998, 1.188501488, 999, 0.715696202
